File Name,Moro Cojo Summer 2015 onward,,,,,,,,,,
,,,,,,,,,,,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,Depth (cm)                    ,,,,,,,
10/2/2015 3:00,1789200,1.204,19.182,82.69,,,,,,,
10/2/2015 3:15,1790100,1.202,19.131,82.549,,,,,,,
10/2/2015 3:30,1791000,1.2,19.08,82.407,,,,,,,
10/2/2015 3:45,1791900,1.207,19.08,82.893,,,,,,,
10/2/2015 4:00,1792800,1.209,19.08,83.015,,,,,,,
10/2/2015 4:15,1793700,1.219,19.03,83.724,,,,,,,
10/2/2015 4:30,1794600,1.211,19.03,83.117,,,,,,,
10/2/2015 4:45,1795500,1.221,19.03,83.846,,,,,,,
10/2/2015 5:00,1796400,1.232,18.979,84.555,,,,,,,
10/2/2015 5:15,1797300,1.244,18.979,85.405,,,,,,,
10/2/2015 5:30,1798200,1.226,18.928,84.171,,,,,,,
10/2/2015 5:45,1799100,1.221,18.928,83.806,,,,,,,
10/2/2015 6:00,1800000,1.234,18.877,84.758,,,,,,,
10/2/2015 6:15,1800900,1.248,18.827,85.71,,,,,,,
10/2/2015 6:30,1801800,1.239,18.776,85.083,,,,,,,
10/2/2015 6:45,1802700,1.25,18.725,85.792,,,,,,,
10/2/2015 7:00,1803600,1.246,18.674,85.53,,,,,,,
10/2/2015 7:15,1804500,1.253,18.623,85.996,,,,,,,
10/2/2015 7:30,1805400,1.256,18.623,86.239,,,,,,,
10/2/2015 7:45,1806300,1.254,18.573,86.098,,,,,,,
10/2/2015 8:00,1807200,1.261,18.522,86.564,,,,,,,
10/2/2015 8:15,1808100,1.263,18.573,86.705,,,,,,,
10/2/2015 8:30,1809000,1.263,18.522,86.686,,,,,,,
10/2/2015 8:45,1809900,1.268,18.522,87.05,,,,,,,
10/2/2015 9:00,1810800,1.276,18.471,87.638,,,,,,,
10/2/2015 9:15,1811700,1.271,18.471,87.273,,,,,,,
10/2/2015 9:30,1812600,1.278,18.471,87.76,,,,,,,
10/2/2015 9:45,1813500,1.266,18.471,86.909,,,,,,,
10/2/2015 10:00,1814400,1.278,18.42,87.74,,,,,,,
10/2/2015 10:15,1815300,1.28,18.42,87.862,,,,,,,
10/2/2015 10:30,1816200,1.287,18.42,88.347,,,,,,,
10/2/2015 10:45,1817100,1.283,18.42,88.104,,,,,,,
10/2/2015 11:00,1818000,1.294,18.369,88.814,,,,,,,
10/2/2015 11:15,1818900,1.283,18.369,88.085,,,,,,,
10/2/2015 11:30,1819800,1.29,18.369,88.571,,,,,,,
10/2/2015 11:45,1820700,1.297,18.369,89.057,,,,,,,
10/2/2015 12:00,1821600,1.288,18.369,88.449,,,,,,,
10/2/2015 12:15,1822500,1.301,18.369,89.299,,,,,,,
10/2/2015 12:30,1823400,1.301,18.369,89.299,,,,,,,
10/2/2015 12:45,1824300,1.297,18.369,89.057,,,,,,,
10/2/2015 13:00,1825200,1.292,18.369,88.692,,,,,,,
10/2/2015 13:15,1826100,1.295,18.369,88.935,,,,,,,
10/2/2015 13:30,1827000,1.299,18.369,89.178,,,,,,,
10/2/2015 13:45,1827900,1.304,18.369,89.543,,,,,,,
10/2/2015 14:00,1828800,1.289,18.42,88.469,,,,,,,
10/2/2015 14:15,1829700,1.304,18.42,89.562,,,,,,,
10/2/2015 14:30,1830600,1.298,18.471,89.096,,,,,,,
10/2/2015 14:45,1831500,1.296,18.471,88.974,,,,,,,
10/2/2015 15:00,1832400,1.299,18.471,89.217,,,,,,,
10/2/2015 15:15,1833300,1.307,18.522,89.723,,,,,,,
10/2/2015 15:30,1834200,1.296,18.522,88.994,,,,,,,
10/2/2015 15:45,1835100,1.3,18.573,89.256,,,,,,,
10/2/2015 16:00,1836000,1.289,18.522,88.508,,,,,,,
10/2/2015 16:15,1836900,1.305,18.573,89.621,,,,,,,
10/2/2015 16:30,1837800,1.304,18.573,89.499,,,,,,,
10/2/2015 16:45,1838700,1.298,18.573,89.135,,,,,,,
10/2/2015 17:00,1839600,1.297,18.623,89.033,,,,,,,
10/2/2015 17:15,1840500,1.291,18.623,88.669,,,,,,,
10/2/2015 17:30,1841400,1.308,18.674,89.782,,,,,,,
10/2/2015 17:45,1842300,1.301,18.674,89.296,,,,,,,
10/2/2015 18:00,1843200,1.304,18.674,89.539,,,,,,,
10/2/2015 18:15,1844100,1.297,18.674,89.052,,,,,,,
10/2/2015 18:30,1845000,1.301,18.674,89.296,,,,,,,
10/2/2015 18:45,1845900,1.297,18.725,89.072,,,,,,,
10/2/2015 19:00,1846800,1.276,18.725,87.615,,,,,,,
10/2/2015 19:15,1847700,1.225,18.725,84.092,,,,,,,
10/2/2015 19:30,1848600,1.195,18.725,82.027,,,,,,,
10/2/2015 19:45,1849500,1.163,18.725,79.84,,,,,,,
10/2/2015 20:00,1850400,1.142,18.725,78.382,,,,,,,
10/2/2015 20:15,1851300,1.105,18.776,75.85,,,,,,,
10/2/2015 20:30,1852200,1.098,18.776,75.365,,,,,,,
10/2/2015 20:45,1853100,1.082,18.776,74.271,,,,,,,
10/2/2015 21:00,1854000,1.068,18.877,73.338,,,,,,,
10/2/2015 21:15,1854900,1.042,18.928,71.535,,,,,,,
10/2/2015 21:30,1855800,1.037,18.928,71.171,,,,,,,
10/2/2015 21:45,1856700,1.01,18.979,69.368,,,,,,,
10/2/2015 22:00,1857600,1.009,19.08,69.286,,,,,,,
10/2/2015 22:15,1858500,0.995,19.08,68.314,,,,,,,
10/2/2015 22:30,1859400,0.981,19.131,67.362,,,,,,,
10/2/2015 22:45,1860300,0.974,19.131,66.875,,,,,,,
10/2/2015 23:00,1861200,0.971,19.182,66.652,,,,,,,
10/2/2015 23:15,1862100,0.985,19.182,67.624,,,,,,,
10/2/2015 23:30,1863000,0.999,19.233,68.616,,,,,,,
10/2/2015 23:45,1863900,1.037,19.283,71.187,,,,,,,
10/3/2015 0:00,1864800,1.047,19.283,71.917,,,,,,,
10/3/2015 0:15,1865700,1.037,19.283,71.187,,,,,,,
10/3/2015 0:30,1866600,1.043,19.385,71.592,,,,,,,
10/3/2015 0:45,1867500,1.036,19.385,71.106,,,,,,,
10/3/2015 1:00,1868400,1.044,19.385,71.713,,,,,,,
10/3/2015 1:15,1869300,1.05,19.385,72.078,,,,,,,
10/3/2015 1:30,1870200,1.048,19.385,71.956,,,,,,,
10/3/2015 1:45,1871100,1.052,19.385,72.199,,,,,,,
10/3/2015 2:00,1872000,1.055,19.385,72.442,,,,,,,
10/3/2015 2:15,1872900,1.053,19.334,72.301,,,,,,,
10/3/2015 2:30,1873800,1.044,19.385,71.713,,,,,,,
10/3/2015 2:45,1874700,1.067,19.385,73.293,,,,,,,
10/3/2015 3:00,1875600,1.069,19.385,73.414,,,,,,,
10/3/2015 3:15,1876500,1.066,19.385,73.171,,,,,,,
10/3/2015 3:30,1877400,1.057,19.385,72.564,,,,,,,
10/3/2015 3:45,1878300,1.064,19.334,73.03,,,,,,,
10/3/2015 4:00,1879200,1.071,19.334,73.516,,,,,,,
10/3/2015 4:15,1880100,1.073,19.334,73.637,,,,,,,
10/3/2015 4:30,1881000,1.074,19.283,73.739,,,,,,,
10/3/2015 4:45,1881900,1.083,19.283,74.347,,,,,,,
10/3/2015 5:00,1882800,1.075,19.233,73.841,,,,,,,
10/3/2015 5:15,1883700,1.089,19.182,74.793,,,,,,,
10/3/2015 5:30,1884600,1.089,19.182,74.793,,,,,,,
10/3/2015 5:45,1885500,1.087,19.131,74.652,,,,,,,
10/3/2015 6:00,1886400,1.096,19.08,75.24,,,,,,,
10/3/2015 6:15,1887300,1.106,19.08,75.968,,,,,,,
10/3/2015 6:30,1888200,1.096,19.03,75.22,,,,,,,
10/3/2015 6:45,1889100,1.099,18.979,75.443,,,,,,,
10/3/2015 7:00,1890000,1.095,18.928,75.18,,,,,,,
10/3/2015 7:15,1890900,1.118,18.877,76.74,,,,,,,
10/3/2015 7:30,1891800,1.107,18.776,75.972,,,,,,,
10/3/2015 7:45,1892700,1.101,18.776,75.607,,,,,,,
10/3/2015 8:00,1893600,1.113,18.725,76.438,,,,,,,
10/3/2015 8:15,1894500,1.115,18.725,76.56,,,,,,,
10/3/2015 8:30,1895400,1.115,18.725,76.56,,,,,,,
10/3/2015 8:45,1896300,1.108,18.674,76.054,,,,,,,
10/3/2015 9:00,1897200,1.132,18.623,77.735,,,,,,,
10/3/2015 9:15,1898100,1.116,18.623,76.642,,,,,,,
10/3/2015 9:30,1899000,1.12,18.623,76.885,,,,,,,
10/3/2015 9:45,1899900,1.118,18.623,76.764,,,,,,,
10/3/2015 10:00,1900800,1.123,18.573,77.109,,,,,,,
10/3/2015 10:15,1901700,1.116,18.522,76.603,,,,,,,
10/3/2015 10:30,1902600,1.114,18.522,76.482,,,,,,,
10/3/2015 10:45,1903500,1.119,18.522,76.846,,,,,,,
10/3/2015 11:00,1904400,1.114,18.471,76.462,,,,,,,
10/3/2015 11:15,1905300,1.121,18.471,76.948,,,,,,,
10/3/2015 11:30,1906200,1.115,18.471,76.584,,,,,,,
10/3/2015 11:45,1907100,1.112,18.42,76.321,,,,,,,
10/3/2015 12:00,1908000,1.124,18.471,77.191,,,,,,,
10/3/2015 12:15,1908900,1.124,18.471,77.191,,,,,,,
10/3/2015 12:30,1909800,1.121,18.471,76.948,,,,,,,
10/3/2015 12:45,1910700,1.113,18.42,76.443,,,,,,,
10/3/2015 13:00,1911600,1.124,18.42,77.172,,,,,,,
10/3/2015 13:15,1912500,1.124,18.42,77.172,,,,,,,
10/3/2015 13:30,1913400,1.121,18.471,76.948,,,,,,,
10/3/2015 13:45,1914300,1.124,18.471,77.191,,,,,,,
10/3/2015 14:00,1915200,1.124,18.471,77.191,,,,,,,
10/3/2015 14:15,1916100,1.14,18.471,78.284,,,,,,,
10/3/2015 14:30,1917000,1.137,18.471,78.041,,,,,,,
10/3/2015 14:45,1917900,1.126,18.471,77.313,,,,,,,
10/3/2015 15:00,1918800,1.131,18.471,77.677,,,,,,,
10/3/2015 15:15,1919700,1.138,18.471,78.163,,,,,,,
10/3/2015 15:30,1920600,1.126,18.471,77.313,,,,,,,
10/3/2015 15:45,1921500,1.137,18.471,78.041,,,,,,,
10/3/2015 16:00,1922400,1.128,18.471,77.434,,,,,,,
10/3/2015 16:15,1923300,1.133,18.471,77.798,,,,,,,
10/3/2015 16:30,1924200,1.133,18.471,77.798,,,,,,,
10/3/2015 16:45,1925100,1.13,18.471,77.555,,,,,,,
10/3/2015 17:00,1926000,1.13,18.471,77.555,,,,,,,
10/3/2015 17:15,1926900,1.121,18.471,76.948,,,,,,,
10/3/2015 17:30,1927800,1.121,18.471,76.948,,,,,,,
10/3/2015 17:45,1928700,1.117,18.471,76.705,,,,,,,
10/3/2015 18:00,1929600,1.121,18.471,76.948,,,,,,,
10/3/2015 18:15,1930500,1.117,18.471,76.705,,,,,,,
10/3/2015 18:30,1931400,1.114,18.471,76.462,,,,,,,
10/3/2015 18:45,1932300,1.115,18.471,76.584,,,2/17/2016 12:45,1302300,1.037,15.289,72.076
10/3/2015 19:00,1933200,1.119,18.471,76.827,,,2/17/2016 13:00,1303200,1.023,14.823,71.044
10/3/2015 19:15,1934100,1.114,18.471,76.462,,,2/17/2016 13:15,1304100,1.013,14.771,70.405
10/3/2015 19:30,1935000,1.135,18.42,77.901,,,2/17/2016 13:30,1305000,0.998,14.875,69.321
10/3/2015 19:45,1935900,1.136,18.42,78.022,,,2/17/2016 13:45,1305900,0.982,14.927,68.22
10/3/2015 20:00,1936800,1.125,18.369,77.273,,,2/17/2016 14:00,1306800,0.966,14.875,67.083
10/3/2015 20:15,1937700,1.12,18.318,76.89,,,2/17/2016 14:15,1307700,0.964,14.927,66.977
10/3/2015 20:30,1938600,1.127,18.318,77.376,,,2/17/2016 14:30,1308600,0.973,14.979,67.617
10/3/2015 20:45,1939500,1.079,18.267,74.077,,,2/17/2016 14:45,1309500,1,14.979,69.481
10/3/2015 21:00,1940400,1.048,18.166,71.973,,,2/17/2016 15:00,1310400,1.018,15.03,70.743
10/3/2015 21:15,1941300,1.023,18.166,70.272,,,2/17/2016 15:15,1311300,0.982,15.03,68.256
10/3/2015 21:30,1942200,0.984,18.064,67.561,,,2/17/2016 15:30,1312200,0.972,15.03,67.51
10/3/2015 21:45,1943100,0.957,18.013,65.72,,,2/17/2016 15:45,1313100,0.976,15.082,67.777
10/3/2015 22:00,1944000,0.941,17.962,64.607,,,2/17/2016 16:00,1314000,0.981,15.134,68.167
10/3/2015 22:15,1944900,0.918,17.962,63.028,,,2/17/2016 16:15,1314900,0.978,15.185,67.937
10/3/2015 22:30,1945800,0.904,17.911,62.037,,,2/17/2016 16:30,1315800,1,15.237,69.447
10/3/2015 22:45,1946700,0.882,17.86,60.56,,,2/17/2016 16:45,1316700,1.002,15.289,69.589
10/3/2015 23:00,1947600,0.877,17.86,60.196,,,2/17/2016 17:00,1317600,1.021,15.289,70.957
10/3/2015 23:15,1948500,0.875,17.809,60.055,,,2/17/2016 17:15,1318500,1.016,15.341,70.602
10/3/2015 23:30,1949400,0.868,17.809,59.569,,,2/17/2016 17:30,1319400,1.03,15.289,71.579
10/3/2015 23:45,1950300,0.855,17.758,58.7,,,2/17/2016 17:45,1320300,1.027,15.289,71.33
10/4/2015 0:00,1951200,0.867,17.758,59.55,,,2/17/2016 18:00,1321200,1.041,15.289,72.325
10/4/2015 0:15,1952100,0.89,17.758,61.129,,,2/17/2016 18:15,1322100,1.03,15.134,71.525
10/4/2015 0:30,1953000,0.913,17.758,62.709,,,2/17/2016 18:30,1323000,1.008,14.823,70.05
10/4/2015 0:45,1953900,0.917,17.758,62.952,,,2/17/2016 18:45,1323900,1.051,14.72,72.998
10/4/2015 1:00,1954800,0.917,17.707,62.933,,,2/17/2016 19:00,1324800,1.051,14.72,72.998
10/4/2015 1:15,1955700,0.913,17.707,62.69,,,2/17/2016 19:15,1325700,1.033,14.72,71.755
10/4/2015 1:30,1956600,0.922,17.758,63.316,,,2/17/2016 19:30,1326600,1.058,14.72,73.495
10/4/2015 1:45,1957500,0.917,17.707,62.933,,,2/17/2016 19:45,1327500,1.042,14.72,72.377
10/4/2015 2:00,1958400,0.931,17.707,63.905,,,2/17/2016 20:00,1328400,1.056,14.72,73.371
10/4/2015 2:15,1959300,0.941,17.707,64.634,,,2/17/2016 20:15,1329300,1.051,14.72,72.998
10/4/2015 2:30,1960200,0.946,17.656,64.979,,,2/17/2016 20:30,1330200,1.076,14.668,74.721
10/4/2015 2:45,1961100,0.95,17.656,65.222,,,2/17/2016 20:45,1331100,1.08,14.564,75.059
10/4/2015 3:00,1962000,0.953,17.656,65.465,,,2/17/2016 21:00,1332000,1.113,14.357,77.351
10/4/2015 3:15,1962900,0.969,17.605,66.54,,,2/17/2016 21:15,1332900,1.117,14.357,77.599
10/4/2015 3:30,1963800,0.967,17.605,66.418,,,2/17/2016 21:30,1333800,1.123,14.408,77.99
10/4/2015 3:45,1964700,0.983,17.605,67.511,,,2/17/2016 21:45,1334700,1.133,14.408,78.736
10/4/2015 4:00,1965600,0.99,17.503,67.959,,,2/17/2016 22:00,1335600,1.145,14.305,79.571
10/4/2015 4:15,1966500,0.994,17.554,68.221,,,2/17/2016 22:15,1336500,1.147,14.357,79.713
10/4/2015 4:30,1967400,0.988,17.503,67.838,,,2/17/2016 22:30,1337400,1.164,14.46,80.867
10/4/2015 4:45,1968300,1.004,17.503,68.931,,,2/17/2016 22:45,1338300,1.169,14.408,81.222
10/4/2015 5:00,1969200,1.007,17.452,69.155,,,2/17/2016 23:00,1339200,1.166,14.408,80.973
10/4/2015 5:15,1970100,1.011,17.452,69.398,,,2/17/2016 23:15,1340100,1.175,14.46,81.612
10/4/2015 5:30,1971000,1.028,17.452,70.613,,,2/17/2016 23:30,1341000,1.173,14.408,81.471
10/4/2015 5:45,1971900,1.039,17.452,71.342,,,2/17/2016 23:45,1341900,1.176,14.408,81.719
10/4/2015 6:00,1972800,1.021,17.452,70.127,,,2/18/2016 0:00,1342800,1.187,14.46,82.483
10/4/2015 6:15,1973700,1.037,17.452,71.22,,,2/18/2016 0:15,1343700,1.192,14.408,82.838
10/4/2015 6:30,1974600,1.051,17.4,72.173,,,2/18/2016 0:30,1344600,1.194,14.408,82.962
10/4/2015 6:45,1975500,1.055,17.4,72.416,,,2/18/2016 0:45,1345500,1.196,14.408,83.087
10/4/2015 7:00,1976400,1.053,17.349,72.276,,,2/18/2016 1:00,1346400,1.197,14.357,83.194
10/4/2015 7:15,1977300,1.069,17.4,73.388,,,2/18/2016 1:15,1347300,1.201,14.357,83.442
10/4/2015 7:30,1978200,1.067,17.4,73.266,,,2/18/2016 1:30,1348200,1.199,14.357,83.318
10/4/2015 7:45,1979100,1.078,17.4,73.995,,,2/18/2016 1:45,1349100,1.21,14.305,84.046
10/4/2015 8:00,1980000,1.083,17.349,74.341,,,2/18/2016 2:00,1350000,1.217,14.305,84.543
10/4/2015 8:15,1980900,1.081,17.298,74.2,,,2/18/2016 2:15,1350900,1.233,14.305,85.662
10/4/2015 8:30,1981800,1.084,17.247,74.425,,,2/18/2016 2:30,1351800,1.226,14.305,85.165
10/4/2015 8:45,1982700,1.089,17.247,74.789,,,2/18/2016 2:45,1352700,1.224,14.253,85.023
10/4/2015 9:00,1983600,1.095,17.247,75.153,,,2/18/2016 3:00,1353600,1.225,14.201,85.13
10/4/2015 9:15,1984500,1.091,17.196,74.892,,,2/18/2016 3:15,1354500,1.234,14.201,85.752
10/4/2015 9:30,1985400,1.103,17.247,75.761,,,2/18/2016 3:30,1355400,1.25,14.201,86.87
10/4/2015 9:45,1986300,1.111,17.247,76.246,,,2/18/2016 3:45,1356300,1.25,14.149,86.853
10/4/2015 10:00,1987200,1.114,17.196,76.47,,,2/18/2016 4:00,1357200,1.256,14.149,87.226
10/4/2015 10:15,1988100,1.102,17.247,75.639,,,2/18/2016 4:15,1358100,1.277,14.097,88.7
10/4/2015 10:30,1989000,1.119,17.247,76.853,,,2/18/2016 4:30,1359000,1.27,14.097,88.203
10/4/2015 10:45,1989900,1.111,17.247,76.246,,,2/18/2016 4:45,1359900,1.296,14.097,90.068
10/4/2015 11:00,1990800,1.128,17.298,77.48,,,2/18/2016 5:00,1360800,1.305,14.097,90.689
10/4/2015 11:15,1991700,1.107,17.298,76.022,,,2/18/2016 5:15,1361700,1.3,14.045,90.299
10/4/2015 11:30,1992600,1.12,17.298,76.872,,,2/18/2016 5:30,1362600,1.315,13.889,91.366
10/4/2015 11:45,1993500,1.128,17.298,77.48,,,2/18/2016 5:45,1363500,1.331,13.889,92.484
10/4/2015 12:00,1994400,1.127,17.298,77.358,,,2/18/2016 6:00,1364400,1.331,13.837,92.467
10/4/2015 12:15,1995300,1.125,17.349,77.256,,,2/18/2016 6:15,1365300,1.34,13.889,93.106
10/4/2015 12:30,1996200,1.134,17.349,77.863,,,2/18/2016 6:30,1366200,1.359,13.785,94.438
10/4/2015 12:45,1997100,1.133,17.4,77.76,,,2/18/2016 6:45,1367100,1.365,13.785,94.811
10/4/2015 13:00,1998000,1.138,17.4,78.125,,,2/18/2016 7:00,1368000,1.37,13.785,95.184
10/4/2015 13:15,1998900,1.135,17.452,77.901,,,2/18/2016 7:15,1368900,1.386,13.785,96.303
10/4/2015 13:30,1999800,1.122,17.452,77.051,,,2/18/2016 7:30,1369800,1.392,13.785,96.676
10/4/2015 13:45,2000700,1.115,17.503,76.583,,,2/18/2016 7:45,1370700,1.391,13.733,96.659
10/4/2015 14:00,2001600,1.121,17.503,76.948,,,2/18/2016 8:00,1371600,1.393,13.629,96.748
10/4/2015 14:15,2002500,1.124,17.503,77.191,,,2/18/2016 8:15,1372500,1.407,13.629,97.743
10/4/2015 14:30,2003400,1.117,17.554,76.724,,,2/18/2016 8:30,1373400,1.425,13.629,98.986
10/4/2015 14:45,2004300,1.126,17.554,77.331,,,2/18/2016 8:45,1374300,1.425,13.629,98.986
10/4/2015 15:00,2005200,1.135,17.605,77.957,,,2/18/2016 9:00,1375200,1.434,13.629,99.607
10/4/2015 15:15,2006100,1.143,17.656,78.462,,,2/18/2016 9:15,1376100,1.428,13.629,99.234
10/4/2015 15:30,2007000,1.148,17.707,78.846,,,2/18/2016 9:30,1377000,1.439,13.629,99.98
10/4/2015 15:45,2007900,1.157,17.758,79.472,,,2/18/2016 9:45,1377900,1.447,13.681,100.494
10/4/2015 16:00,2008800,1.167,17.809,80.099,,,2/18/2016 10:00,1378800,1.448,13.681,100.618
10/4/2015 16:15,2009700,1.174,17.809,80.584,,,2/18/2016 10:15,1379700,1.456,13.733,101.133
10/4/2015 16:30,2010600,1.17,17.86,80.361,,,2/18/2016 10:30,1380600,1.461,13.733,101.505
10/4/2015 16:45,2011500,1.178,17.911,80.866,,,2/18/2016 10:45,1381500,1.459,13.733,101.381
10/4/2015 17:00,2012400,1.192,17.86,81.818,,,2/18/2016 11:00,1382400,1.468,13.785,102.02
10/4/2015 17:15,2013300,1.19,17.86,81.697,,,2/18/2016 11:15,1383300,1.471,13.837,102.161
10/4/2015 17:30,2014200,1.193,17.86,81.94,,,2/18/2016 11:30,1384200,1.446,13.889,100.439
10/4/2015 17:45,2015100,1.19,17.911,81.716,,,2/18/2016 11:45,1385100,1.416,13.941,98.343
10/4/2015 18:00,2016000,1.201,17.911,82.445,,,2/18/2016 12:00,1386000,1.398,13.993,97.118
10/4/2015 18:15,2016900,1.201,17.911,82.445,,,2/18/2016 12:15,1386900,1.367,13.993,95.005
10/4/2015 18:30,2017800,1.204,17.911,82.688,,,2/18/2016 12:30,1387800,1.348,14.045,93.655
10/4/2015 18:45,2018700,1.213,17.962,83.314,,,2/18/2016 12:45,1388700,1.328,14.045,92.287
10/4/2015 19:00,2019600,1.214,18.013,83.333,,,2/18/2016 13:00,1389600,1.32,14.097,91.683
10/4/2015 19:15,2020500,1.224,17.962,84.043,,,2/18/2016 13:15,1390500,1.305,14.097,90.689
10/4/2015 19:30,2021400,1.213,17.962,83.314,,,2/18/2016 13:30,1391400,1.293,14.097,89.819
10/4/2015 19:45,2022300,1.224,18.013,84.062,,,2/18/2016 13:45,1392300,1.282,14.149,89.091
10/4/2015 20:00,2023200,1.217,18.013,83.577,,,2/18/2016 14:00,1393200,1.265,14.201,87.865
10/4/2015 20:15,2024100,1.217,18.013,83.577,,,2/18/2016 14:15,1394100,1.252,14.253,87.012
10/4/2015 20:30,2025000,1.223,18.013,83.941,,,2/18/2016 14:30,1395000,1.238,14.305,86.035
10/4/2015 20:45,2025900,1.224,18.013,84.062,,,2/18/2016 14:45,1395900,1.232,14.408,85.573
10/4/2015 21:00,2026800,1.212,18.013,83.212,,,2/18/2016 15:00,1396800,1.218,14.46,84.596
10/4/2015 21:15,2027700,1.214,18.013,83.333,,,2/18/2016 15:15,1397700,1.209,14.512,83.992
10/4/2015 21:30,2028600,1.226,18.013,84.184,,,2/18/2016 15:30,1398600,1.204,14.616,83.655
10/4/2015 21:45,2029500,1.185,18.013,81.39,,,2/18/2016 15:45,1399500,1.199,14.668,83.299
10/4/2015 22:00,2030400,1.161,18.064,79.709,,,2/18/2016 16:00,1400400,1.185,14.771,82.34
10/4/2015 22:15,2031300,1.12,18.013,76.895,,,2/18/2016 16:15,1401300,1.193,14.875,82.873
10/4/2015 22:30,2032200,1.108,18.064,76.064,,,2/18/2016 16:30,1402200,1.197,14.927,83.14
10/4/2015 22:45,2033100,1.083,18.013,74.345,,,2/18/2016 16:45,1403100,1.231,14.979,85.52
10/4/2015 23:00,2034000,1.06,18.013,72.766,,,2/18/2016 17:00,1404000,1.224,15.03,85.041
10/4/2015 23:15,2034900,1.039,18.013,71.308,,,2/18/2016 17:15,1404900,1.219,15.082,84.686
10/4/2015 23:30,2035800,1.03,18.013,70.7,,,2/18/2016 17:30,1405800,1.225,15.134,85.077
10/4/2015 23:45,2036700,1.023,18.013,70.214,,,2/18/2016 17:45,1406700,1.241,15.185,86.214
10/5/2015 0:00,2037600,1.005,18.064,69.019,,,2/18/2016 18:00,1407600,1.227,15.289,85.255
10/5/2015 0:15,2038500,0.993,18.064,68.168,,,2/18/2016 18:15,1408500,1.231,15.289,85.504
10/5/2015 0:30,2039400,0.984,18.064,67.561,,,2/18/2016 18:30,1409400,1.238,15.341,86.02
10/5/2015 0:45,2040300,0.986,18.115,67.701,,,2/18/2016 18:45,1410300,1.24,15.392,86.162
10/5/2015 1:00,2041200,0.981,18.115,67.337,,,2/18/2016 19:00,1411200,1.247,15.392,86.659
10/5/2015 1:15,2042100,0.995,18.166,68.329,,,2/18/2016 19:15,1412100,1.251,15.444,86.927
10/5/2015 1:30,2043000,1.027,18.166,70.515,,,2/18/2016 19:30,1413000,1.262,15.444,87.672
10/5/2015 1:45,2043900,1.046,18.166,71.851,,,2/18/2016 19:45,1413900,1.265,15.392,87.903
10/5/2015 2:00,2044800,1.038,18.216,71.263,,,2/18/2016 20:00,1414800,1.265,15.392,87.903
10/5/2015 2:15,2045700,1.045,18.216,71.749,,,2/18/2016 20:15,1415700,1.271,15.392,88.276
10/5/2015 2:30,2046600,1.057,18.216,72.599,,,2/18/2016 20:30,1416600,1.274,15.392,88.524
10/5/2015 2:45,2047500,1.063,18.267,72.983,,,2/18/2016 20:45,1417500,1.271,15.392,88.276
10/5/2015 3:00,2048400,1.064,18.216,73.085,,,2/18/2016 21:00,1418400,1.285,15.392,89.27
10/5/2015 3:15,2049300,1.07,18.216,73.45,,,2/18/2016 21:15,1419300,1.286,15.289,89.358
10/5/2015 3:30,2050200,1.07,18.267,73.469,,,2/18/2016 21:30,1420200,1.297,15.341,90.123
10/5/2015 3:45,2051100,1.07,18.267,73.469,,,2/18/2016 21:45,1421100,1.292,15.289,89.731
10/5/2015 4:00,2052000,1.086,18.267,74.562,,,2/18/2016 22:00,1422000,1.306,15.237,90.708
10/5/2015 4:15,2052900,1.093,18.267,75.048,,,2/18/2016 22:15,1422900,1.298,15.237,90.21
10/5/2015 4:30,2053800,1.093,18.267,75.048,,,2/18/2016 22:30,1423800,1.313,15.185,91.187
10/5/2015 4:45,2054700,1.102,18.267,75.656,,,2/18/2016 22:45,1424700,1.309,15.185,90.938
10/5/2015 5:00,2055600,1.109,18.216,76.122,,,2/18/2016 23:00,1425600,1.316,15.185,91.436
10/5/2015 5:15,2056500,1.118,18.216,76.73,,,2/18/2016 23:15,1426500,1.309,15.134,90.92
10/5/2015 5:30,2057400,1.126,18.216,77.337,,,2/18/2016 23:30,1427400,1.318,15.134,91.542
10/5/2015 5:45,2058300,1.142,18.216,78.43,,,2/18/2016 23:45,1428300,1.325,15.082,92.021
10/5/2015 6:00,2059200,1.133,18.216,77.823,,,2/19/2016 0:00,1429200,1.322,15.03,91.878
10/5/2015 6:15,2060100,1.146,18.216,78.673,,,2/19/2016 0:15,1430100,1.324,15.03,92.003
10/5/2015 6:30,2061000,1.154,18.166,79.262,,,2/19/2016 0:30,1431000,1.319,14.979,91.612
10/5/2015 6:45,2061900,1.146,18.166,78.654,,,2/19/2016 0:45,1431900,1.308,14.979,90.866
10/5/2015 7:00,2062800,1.172,18.166,80.476,,,2/19/2016 1:00,1432800,1.32,14.979,91.736
10/5/2015 7:15,2063700,1.17,18.166,80.355,,,2/19/2016 1:15,1433700,1.318,14.927,91.594
10/5/2015 7:30,2064600,1.181,18.115,81.064,,,2/19/2016 1:30,1434600,1.342,14.927,93.21
10/5/2015 7:45,2065500,1.181,18.115,81.064,,,2/19/2016 1:45,1435500,1.347,14.927,93.583
10/5/2015 8:00,2066400,1.188,18.115,81.55,,,2/19/2016 2:00,1436400,1.331,14.875,92.446
10/5/2015 8:15,2067300,1.205,18.064,82.746,,,2/19/2016 2:15,1437300,1.341,14.875,93.192
